molecule_chembl_id,canonical_smiles,standard_type,standard_relation,standard_value,standard_units,pchembl_value,activity_comment,assay_chembl_id,assay_type,target_chembl_id,target_pref_name,document_chembl_id,src_id,data_validity_comment,is_active,safety_category,target_common_name,activity_class,activity_class_label
CHEMBL329477,Cc1cc(C)nc(O[C@H](C(=O)O)[C@@]2(c3ccccc3)NCC(=O)N(Cc3c(F)cc(F)cc3F)c3ccccc32)n1,IC50,=,41000.0,nM,4.39,,CHEMBL663571,A,CHEMBL340,Cytochrome P450 3A4,CHEMBL1149183,1,,0,Hepatotoxicity,CYP3A4,1,less_potent
CHEMBL319754,Cc1cc(C)nc(O[C@H](C(=O)O)[C@@]2(c3cccc(-c4ccccc4)c3)NCC(=O)N(Cc3c(F)cc(F)cc3F)c3ccccc32)n1,IC50,=,7000.0,nM,5.16,,CHEMBL663571,A,CHEMBL340,Cytochrome P450 3A4,CHEMBL1149183,1,,1,Hepatotoxicity,CYP3A4,2,potent
CHEMBL262968,c1cncc(CCCOc2ccc(-n3ccnc3)cc2)c1,IC50,=,417.0,nM,6.38,,CHEMBL663952,A,CHEMBL340,Cytochrome P450 3A4,CHEMBL1137944,1,,1,Hepatotoxicity,CYP3A4,2,potent
CHEMBL113018,c1cn(-c2ccc(OCCN3CCOCC3)cc2)cn1,IC50,=,5670.0,nM,5.25,,CHEMBL663952,A,CHEMBL340,Cytochrome P450 3A4,CHEMBL1137944,1,,1,Hepatotoxicity,CYP3A4,2,potent
CHEMBL113227,c1cc(CCCOc2ccc(-n3ccnc3)cc2)ccn1,IC50,=,344.0,nM,6.46,,CHEMBL663952,A,CHEMBL340,Cytochrome P450 3A4,CHEMBL1137944,1,,1,Hepatotoxicity,CYP3A4,2,potent
CHEMBL114297,CN(C)CCCOc1ccc(-n2ccnc2)cc1,IC50,=,39000.0,nM,4.41,,CHEMBL663952,A,CHEMBL340,Cytochrome P450 3A4,CHEMBL1137944,1,,0,Hepatotoxicity,CYP3A4,1,less_potent
CHEMBL115876,c1ccc(CCCOc2ccc(-n3ccnc3)cc2)nc1,IC50,=,252.0,nM,6.6,,CHEMBL663952,A,CHEMBL340,Cytochrome P450 3A4,CHEMBL1137944,1,,1,Hepatotoxicity,CYP3A4,2,potent
CHEMBL113275,CN(C)CCCCCCOc1ccc(-n2ccnc2)cc1,IC50,=,4460.0,nM,5.35,,CHEMBL663952,A,CHEMBL340,Cytochrome P450 3A4,CHEMBL1137944,1,,1,Hepatotoxicity,CYP3A4,2,potent
CHEMBL112592,c1ccc(COc2ccc(-n3ccnc3)cc2)nc1,IC50,=,630.0,nM,6.2,,CHEMBL663952,A,CHEMBL340,Cytochrome P450 3A4,CHEMBL1137944,1,,1,Hepatotoxicity,CYP3A4,2,potent
CHEMBL320105,CCCCCCOc1ccc(-n2ccnc2)cn1,IC50,=,76900.0,nM,4.11,,CHEMBL663952,A,CHEMBL340,Cytochrome P450 3A4,CHEMBL1137944,1,,0,Hepatotoxicity,CYP3A4,1,less_potent
CHEMBL14276,COc1cc2c(cc1C(F)(F)F)N(C(=O)Nc1cc(F)cc(-c3cccnc3)c1)CC2,IC50,=,9000.0,nM,5.05,,CHEMBL666006,A,CHEMBL340,Cytochrome P450 3A4,CHEMBL1132976,1,,1,Hepatotoxicity,CYP3A4,2,potent
CHEMBL324777,COCCN(C)c1nc(N)c(CN)c(-c2ccc(Cl)cc2Cl)n1,IC50,=,30000.0,nM,4.52,,CHEMBL666018,A,CHEMBL340,Cytochrome P450 3A4,CHEMBL1149232,1,,0,Hepatotoxicity,CYP3A4,1,less_potent
CHEMBL36020,NCc1c(N)nc(-c2ccccc2)nc1-c1ccc(Cl)cc1Cl,IC50,=,10000.0,nM,5.0,,CHEMBL666016,A,CHEMBL340,Cytochrome P450 3A4,CHEMBL1149232,1,,1,Hepatotoxicity,CYP3A4,2,potent
CHEMBL326796,O=C(N[C@H]1c2ccccc2OC[C@H]1O)[C@H](Cc1ccncc1)C[C@H](O)CN1CCN(Cc2ccc(-c3ccccc3)o2)C[C@H]1C(=O)NCC(F)(F)F,IC50,=,1500.0,nM,5.82,,CHEMBL663951,A,CHEMBL340,Cytochrome P450 3A4,CHEMBL1136245,1,,1,Hepatotoxicity,CYP3A4,2,potent
CHEMBL326849,O=C(N[C@H]1c2ccccc2OC[C@H]1O)[C@H](Cc1ccncc1)C[C@H](O)CN1CCN(CC2=CC3C=CSC3S2)C[C@H]1C(=O)NCC(F)(F)F,IC50,=,470.0,nM,6.33,,CHEMBL663951,A,CHEMBL340,Cytochrome P450 3A4,CHEMBL1136245,1,,1,Hepatotoxicity,CYP3A4,2,potent
CHEMBL325829,O=C(N[C@H]1c2ccccc2OC[C@H]1O)[C@H](Cc1ccncc1)C[C@H](O)CN1CCN(Cc2cc3ccccc3o2)C[C@H]1C(=O)NCC(F)(F)F,IC50,=,2200.0,nM,5.66,,CHEMBL663951,A,CHEMBL340,Cytochrome P450 3A4,CHEMBL1136245,1,,1,Hepatotoxicity,CYP3A4,2,potent
CHEMBL419396,O=C(N[C@H]1c2ccccc2OC[C@H]1O)[C@H](Cc1cccnc1)C[C@H](O)CN1CCN(CC2=CC3C=CSC3S2)C[C@H]1C(=O)NCC(F)(F)F,IC50,=,310.0,nM,6.51,,CHEMBL663951,A,CHEMBL340,Cytochrome P450 3A4,CHEMBL1136245,1,,1,Hepatotoxicity,CYP3A4,2,potent
CHEMBL324461,O=C(N[C@H]1c2ccccc2OC[C@H]1O)[C@H](Cc1cccnc1)C[C@H](O)CN1CCN(Cc2cc3ccccc3o2)C[C@H]1C(=O)NCC(F)(F)F,IC50,=,480.0,nM,6.32,,CHEMBL663951,A,CHEMBL340,Cytochrome P450 3A4,CHEMBL1136245,1,,1,Hepatotoxicity,CYP3A4,2,potent
CHEMBL321814,O=C(N[C@H]1c2ccccc2OC[C@H]1O)[C@H](Cc1cccnc1)C[C@H](O)CN1CCN(Cc2cc3cccc(Cl)c3o2)C[C@H]1C(=O)NCC(F)(F)F,IC50,=,500.0,nM,6.3,,CHEMBL666020,A,CHEMBL340,Cytochrome P450 3A4,CHEMBL1136245,1,,1,Hepatotoxicity,CYP3A4,2,potent
CHEMBL312137,N#Cc1ccc(Cn2cncc2CN[C@H]2CCN(Cc3cccc(Cl)c3)C2=O)cc1,IC50,=,1000.0,nM,6.0,,CHEMBL666015,A,CHEMBL340,Cytochrome P450 3A4,CHEMBL1135455,1,,1,Hepatotoxicity,CYP3A4,2,potent
CHEMBL502560,N#Cc1ccc2cc1Oc1cccc(c1)CN1CC[C@@H](NCc3cncn3C2)C1=O,IC50,=,8900.0,nM,5.05,,CHEMBL666015,A,CHEMBL340,Cytochrome P450 3A4,CHEMBL1135455,1,,1,Hepatotoxicity,CYP3A4,2,potent
CHEMBL312121,CN1Cc2cncn2Cc2ccc(C#N)c(c2)Oc2ccc3cccc(c3c2)N2CCC1C2=O,IC50,=,5000.0,nM,5.3,,CHEMBL666015,A,CHEMBL340,Cytochrome P450 3A4,CHEMBL1135455,1,,1,Hepatotoxicity,CYP3A4,2,potent
CHEMBL526466,N#Cc1ccc2cc1Oc1ccc3c(c1)[C@@H](CC3)N1CC[C@@H](NCc3cncn3C2)C1=O,IC50,=,6600.0,nM,5.18,,CHEMBL666015,A,CHEMBL340,Cytochrome P450 3A4,CHEMBL1135455,1,,1,Hepatotoxicity,CYP3A4,2,potent
CHEMBL526656,N#Cc1ccc2cc1Oc1ccc3c(c1)[C@H](CC3)N1CC[C@@H](NCc3cncn3C2)C1=O,IC50,=,2800.0,nM,5.55,,CHEMBL666015,A,CHEMBL340,Cytochrome P450 3A4,CHEMBL1135455,1,,1,Hepatotoxicity,CYP3A4,2,potent
CHEMBL80702,N#Cc1ccc2cc1Oc1ccc3cccc(c3c1)N1CCC(NCCc3cncn3C2)C1=O,IC50,=,6000.0,nM,5.22,,CHEMBL666015,A,CHEMBL340,Cytochrome P450 3A4,CHEMBL1135455,1,,1,Hepatotoxicity,CYP3A4,2,potent
CHEMBL53821,N#Cc1ccc2cc1Oc1ccc3cccc(c3c1)N1CC[C@H](NCc3cncn3C2)C1=O,IC50,=,8000.0,nM,5.1,,CHEMBL666015,A,CHEMBL340,Cytochrome P450 3A4,CHEMBL1135455,1,,1,Hepatotoxicity,CYP3A4,2,potent
CHEMBL78742,CC1c2ccc(C#N)c(c2)Oc2cccc(c2)CN2CCC(NCc3cncn31)C2=O,IC50,=,6100.0,nM,5.21,,CHEMBL666065,A,CHEMBL340,Cytochrome P450 3A4,CHEMBL1135455,1,,1,Hepatotoxicity,CYP3A4,2,potent
CHEMBL311561,N#Cc1ccc2cc1Oc1ccc(Br)c(c1)CN1CCC(NCc3cncn3C2)C1=O,IC50,=,6100.0,nM,5.21,,CHEMBL666015,A,CHEMBL340,Cytochrome P450 3A4,CHEMBL1135455,1,,1,Hepatotoxicity,CYP3A4,2,potent
CHEMBL421841,CCN1c2ncc(CSc3cc(C)nc(C)c3)cc2C(=O)Nc2c(C)ccnc21,IC50,=,1600.0,nM,5.8,,CHEMBL663984,A,CHEMBL340,Cytochrome P450 3A4,CHEMBL1137947,1,,1,Hepatotoxicity,CYP3A4,2,potent
CHEMBL26485,O=C(NCc1ccccn1)c1c2n(c3c(N4CCN(CCc5ccc(F)c(F)c5)CC4)ncnc13)CCCC2,IC50,=,30150.0,nM,4.52,,CHEMBL714754,B,CHEMBL340,Cytochrome P450 3A4,CHEMBL1149092,1,,0,Hepatotoxicity,CYP3A4,1,less_potent
CHEMBL164261,CCN1c2ncc(CSc3cc(C)nc(C)c3)cc2C(=O)Nc2c(C)cc(Cl)nc21,IC50,=,2300.0,nM,5.64,,CHEMBL663984,A,CHEMBL340,Cytochrome P450 3A4,CHEMBL1137947,1,,1,Hepatotoxicity,CYP3A4,2,potent
CHEMBL162383,CCN1c2ncc(CSc3cc(C)nc(C)c3)cc2C(=O)Nc2c(C)cc(F)nc21,IC50,=,2500.0,nM,5.6,,CHEMBL663984,A,CHEMBL340,Cytochrome P450 3A4,CHEMBL1137947,1,,1,Hepatotoxicity,CYP3A4,2,potent
CHEMBL27102,COc1cccc(CNC(=O)c2c3n(c4c(N5CCN(CCc6ccc(F)c(F)c6)CC5)ncnc24)CCCC3)c1OC,IC50,=,2440.0,nM,5.61,,CHEMBL714754,B,CHEMBL340,Cytochrome P450 3A4,CHEMBL1149092,1,,1,Hepatotoxicity,CYP3A4,2,potent
CHEMBL26599,NC(=O)c1c2n(c3c(N4CCN(CCc5ccc(F)c(F)c5)CC4)ncnc13)CCCC2,IC50,=,45800.0,nM,4.34,,CHEMBL714754,B,CHEMBL340,Cytochrome P450 3A4,CHEMBL1149092,1,,0,Hepatotoxicity,CYP3A4,1,less_potent
CHEMBL280981,O=C(Nc1cccnc1)c1c2n(c3c(N4CCN(CCc5ccc(F)c(F)c5)CC4)ncnc13)CCCC2,IC50,=,9730.0,nM,5.01,,CHEMBL714754,B,CHEMBL340,Cytochrome P450 3A4,CHEMBL1149092,1,,1,Hepatotoxicity,CYP3A4,2,potent
CHEMBL296419,COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,IC50,=,3300.0,nM,5.48,,CHEMBL664809,A,CHEMBL340,Cytochrome P450 3A4,CHEMBL1136781,1,,1,Hepatotoxicity,CYP3A4,2,potent
CHEMBL157101,CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,IC50,=,50.0,nM,7.3,,CHEMBL664809,A,CHEMBL340,Cytochrome P450 3A4,CHEMBL1136781,1,,1,Hepatotoxicity,CYP3A4,2,potent
CHEMBL6966,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,IC50,=,4700.0,nM,5.33,,CHEMBL664809,A,CHEMBL340,Cytochrome P450 3A4,CHEMBL1136781,1,,1,Hepatotoxicity,CYP3A4,2,potent
CHEMBL1484,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1,IC50,=,420.0,nM,6.38,,CHEMBL664809,A,CHEMBL340,Cytochrome P450 3A4,CHEMBL1136781,1,,1,Hepatotoxicity,CYP3A4,2,potent
CHEMBL317935,C[C@H](NC(=O)/C=C/c1ccccc1)c1cccc(N2CCOCC2)c1,IC50,=,27000.0,nM,4.57,,CHEMBL663572,A,CHEMBL340,Cytochrome P450 3A4,CHEMBL1145064,1,,0,Hepatotoxicity,CYP3A4,1,less_potent
CHEMBL584,Cc1c(O)cccc1C(=O)N[C@@H](CSc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C,IC50,=,550.0,nM,6.26,,CHEMBL664809,A,CHEMBL340,Cytochrome P450 3A4,CHEMBL1136781,1,,1,Hepatotoxicity,CYP3A4,2,potent
CHEMBL30,CN/C(=N\CCSCc1nc[nH]c1C)NC#N,IC50,=,15000.0,nM,4.82,,CHEMBL664809,A,CHEMBL340,Cytochrome P450 3A4,CHEMBL1136781,1,,0,Hepatotoxicity,CYP3A4,1,less_potent
CHEMBL100379,C[C@H](NC(=O)/C=C/c1ccc(F)cc1)c1ccc(F)c(N2CCOCC2)c1,IC50,=,18000.0,nM,4.75,,CHEMBL663577,A,CHEMBL340,Cytochrome P450 3A4,CHEMBL1145064,1,,0,Hepatotoxicity,CYP3A4,1,less_potent
CHEMBL564085,CO[C@H]1C[C@H](O[C@H]2[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@H](N(C)C)[C@H]3OC(C)=O)[C@@H](C)C[C@@]3(CO3)C(=O)[C@H](C)[C@@H](OC(C)=O)[C@@H](C)[C@@H](C)OC(=O)[C@@H]2C)O[C@@H](C)[C@@H]1OC(C)=O,IC50,=,61000.0,nM,4.21,,CHEMBL663577,A,CHEMBL340,Cytochrome P450 3A4,CHEMBL1145064,1,,0,Hepatotoxicity,CYP3A4,1,less_potent
CHEMBL45816,COCC(=O)O[C@]1(CCN(C)CCCc2nc3ccccc3[nH]2)CCc2cc(F)ccc2[C@@H]1C(C)C,IC50,=,130.0,nM,6.89,,CHEMBL664809,A,CHEMBL340,Cytochrome P450 3A4,CHEMBL1136781,1,,1,Hepatotoxicity,CYP3A4,2,potent
CHEMBL655,Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,IC50,=,8100.0,nM,5.09,,CHEMBL664809,A,CHEMBL340,Cytochrome P450 3A4,CHEMBL1136781,1,,1,Hepatotoxicity,CYP3A4,2,potent
CHEMBL17157,CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,IC50,=,320.0,nM,6.5,,CHEMBL664809,A,CHEMBL340,Cytochrome P450 3A4,CHEMBL1136781,1,,1,Hepatotoxicity,CYP3A4,2,potent
CHEMBL114,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1,IC50,=,1500.0,nM,5.82,,CHEMBL664809,A,CHEMBL340,Cytochrome P450 3A4,CHEMBL1136781,1,,1,Hepatotoxicity,CYP3A4,2,potent
CHEMBL104,Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,IC50,=,20.0,nM,7.7,,CHEMBL664809,A,CHEMBL340,Cytochrome P450 3A4,CHEMBL1136781,1,,1,Hepatotoxicity,CYP3A4,2,potent
CHEMBL64391,CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OCC5COC(Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,IC50,=,700.0,nM,6.16,,CHEMBL664809,A,CHEMBL340,Cytochrome P450 3A4,CHEMBL1136781,1,,1,Hepatotoxicity,CYP3A4,2,potent
CHEMBL1423,O=c1[nH]c2ccccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,IC50,=,9700.0,nM,5.01,,CHEMBL664809,A,CHEMBL340,Cytochrome P450 3A4,CHEMBL1136781,1,,1,Hepatotoxicity,CYP3A4,2,potent
CHEMBL91,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,IC50,=,180.0,nM,6.75,,CHEMBL664809,A,CHEMBL340,Cytochrome P450 3A4,CHEMBL1136781,1,,1,Hepatotoxicity,CYP3A4,2,potent
CHEMBL160,C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,IC50,=,6500.0,nM,5.19,,CHEMBL664809,A,CHEMBL340,Cytochrome P450 3A4,CHEMBL1136781,1,,1,Hepatotoxicity,CYP3A4,2,potent
CHEMBL532,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,IC50,=,33000.0,nM,4.48,,CHEMBL664809,A,CHEMBL340,Cytochrome P450 3A4,CHEMBL1136781,1,,0,Hepatotoxicity,CYP3A4,1,less_potent
CHEMBL159,CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,IC50,=,26000.0,nM,4.58,,CHEMBL664809,A,CHEMBL340,Cytochrome P450 3A4,CHEMBL1136781,1,,0,Hepatotoxicity,CYP3A4,1,less_potent
CHEMBL328863,CC(=O)N1CCN(c2ccc(OC[C@@H]3CO[C@](Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,IC50,=,897.0,nM,6.05,,CHEMBL883800,A,CHEMBL340,Cytochrome P450 3A4,CHEMBL1125500,1,,1,Hepatotoxicity,CYP3A4,2,potent
CHEMBL319160,CC(=O)N1CCN(c2ccc(OC[C@H]3CO[C@@](Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,IC50,=,570.0,nM,6.24,,CHEMBL618439,A,CHEMBL340,Cytochrome P450 3A4,CHEMBL1125500,1,,1,Hepatotoxicity,CYP3A4,2,potent
CHEMBL179529,CNc1ccc(-c2cccnc2)s1,IC50,=,6300.0,nM,5.2,,CHEMBL829416,A,CHEMBL340,Cytochrome P450 3A4,CHEMBL1145288,1,,1,Hepatotoxicity,CYP3A4,2,potent
CHEMBL361364,CCn1cnc(-c2cccnc2)c1,IC50,=,79200.0,nM,4.1,,CHEMBL829416,A,CHEMBL340,Cytochrome P450 3A4,CHEMBL1145288,1,,0,Hepatotoxicity,CYP3A4,1,less_potent
CHEMBL178780,c1ccc(Cn2cnc(-c3cccnc3)c2)cc1,IC50,=,75100.0,nM,4.12,,CHEMBL829416,A,CHEMBL340,Cytochrome P450 3A4,CHEMBL1145288,1,,0,Hepatotoxicity,CYP3A4,1,less_potent
CHEMBL179618,c1cncc(-c2cccs2)c1,IC50,=,57000.0,nM,4.24,,CHEMBL829416,A,CHEMBL340,Cytochrome P450 3A4,CHEMBL1145288,1,,0,Hepatotoxicity,CYP3A4,1,less_potent
CHEMBL179669,Cc1ccsc1-c1cccnc1,IC50,=,6000.0,nM,5.22,,CHEMBL829416,A,CHEMBL340,Cytochrome P450 3A4,CHEMBL1145288,1,,1,Hepatotoxicity,CYP3A4,2,potent
CHEMBL179398,O=Cc1ccc(-c2cccnc2)s1,IC50,=,23900.0,nM,4.62,,CHEMBL829416,A,CHEMBL340,Cytochrome P450 3A4,CHEMBL1145288,1,,0,Hepatotoxicity,CYP3A4,1,less_potent
CHEMBL362702,CC(=O)c1ccc(-c2cccnc2)s1,IC50,=,27000.0,nM,4.57,,CHEMBL829416,A,CHEMBL340,Cytochrome P450 3A4,CHEMBL1145288,1,,0,Hepatotoxicity,CYP3A4,1,less_potent
CHEMBL361153,c1cncc(-c2ccsc2)c1,IC50,=,56900.0,nM,4.25,,CHEMBL829416,A,CHEMBL340,Cytochrome P450 3A4,CHEMBL1145288,1,,0,Hepatotoxicity,CYP3A4,1,less_potent
CHEMBL179704,Cc1cscc1-c1cccnc1,IC50,=,80900.0,nM,4.09,,CHEMBL829416,A,CHEMBL340,Cytochrome P450 3A4,CHEMBL1145288,1,,0,Hepatotoxicity,CYP3A4,1,less_potent
CHEMBL425519,Cc1cscc1-c1ccc(F)nc1,IC50,=,39100.0,nM,4.41,,CHEMBL829416,A,CHEMBL340,Cytochrome P450 3A4,CHEMBL1145288,1,,0,Hepatotoxicity,CYP3A4,1,less_potent
CHEMBL179763,c1cncc(-c2cccnc2)c1,IC50,=,64700.0,nM,4.19,,CHEMBL829416,A,CHEMBL340,Cytochrome P450 3A4,CHEMBL1145288,1,,0,Hepatotoxicity,CYP3A4,1,less_potent
CHEMBL178534,O/N=C/c1ccc(-c2cccnc2)s1,IC50,=,13000.0,nM,4.89,,CHEMBL829416,A,CHEMBL340,Cytochrome P450 3A4,CHEMBL1145288,1,,0,Hepatotoxicity,CYP3A4,1,less_potent
CHEMBL359657,NCc1ccc(-c2cccnc2)s1,IC50,=,58700.0,nM,4.23,,CHEMBL829416,A,CHEMBL340,Cytochrome P450 3A4,CHEMBL1145288,1,,0,Hepatotoxicity,CYP3A4,1,less_potent
CHEMBL178090,NCc1ccc(-c2cccnc2)o1,IC50,=,47100.0,nM,4.33,,CHEMBL829416,A,CHEMBL340,Cytochrome P450 3A4,CHEMBL1145288,1,,0,Hepatotoxicity,CYP3A4,1,less_potent
CHEMBL1795039,O/N=C/c1ccc(-c2cccnc2)o1.O/N=C\c1ccc(-c2cccnc2)o1,IC50,=,51900.0,nM,4.29,,CHEMBL829416,A,CHEMBL340,Cytochrome P450 3A4,CHEMBL1145288,1,,0,Hepatotoxicity,CYP3A4,1,less_potent
CHEMBL178681,N=Cc1ccc(-c2cccnc2)s1.N=Cc1ccc(-c2cccnc2)s1.NCc1ccc(-c2cccnc2)s1,IC50,=,77500.0,nM,4.11,,CHEMBL829416,A,CHEMBL340,Cytochrome P450 3A4,CHEMBL1145288,1,,0,Hepatotoxicity,CYP3A4,1,less_potent
CHEMBL181385,CC(C(c1ccc2cc(OCc3ccc(OC(C)(C)C)cc3)ccc2c1)n1ccnc1)N(C)C,IC50,=,580.0,nM,6.24,,CHEMBL830925,A,CHEMBL340,Cytochrome P450 3A4,CHEMBL1142043,1,,1,Hepatotoxicity,CYP3A4,2,potent
CHEMBL180856,CC(C(c1ccc2cc(OCc3ccccc3)ccc2c1)n1ccnc1)N(C)C,IC50,=,200.0,nM,6.7,,CHEMBL830925,A,CHEMBL340,Cytochrome P450 3A4,CHEMBL1142043,1,,1,Hepatotoxicity,CYP3A4,2,potent
CHEMBL179825,COC(=O)Cc1ccc(COc2ccc3cc(C(C(C)N(C)C)n4ccnc4)ccc3c2)cc1,IC50,=,4.0,nM,8.4,,CHEMBL830925,A,CHEMBL340,Cytochrome P450 3A4,CHEMBL1142043,1,,1,Hepatotoxicity,CYP3A4,2,potent
CHEMBL362412,COC(=O)COc1ccc(COc2ccc3cc(C(C(C)N(C)C)n4ccnc4)ccc3c2)cc1,IC50,=,220.0,nM,6.66,,CHEMBL830925,A,CHEMBL340,Cytochrome P450 3A4,CHEMBL1142043,1,,1,Hepatotoxicity,CYP3A4,2,potent
CHEMBL181309,COC(=O)c1cccc(COc2ccc3cc(C(C(C)N(C)C)n4ccnc4)ccc3c2)c1,IC50,=,210.0,nM,6.68,,CHEMBL830925,A,CHEMBL340,Cytochrome P450 3A4,CHEMBL1142043,1,,1,Hepatotoxicity,CYP3A4,2,potent
CHEMBL180805,CC(C(c1ccc2cc(OCC(C)(C)C)ccc2c1)n1ccnc1)N(C)C,IC50,=,700.0,nM,6.16,,CHEMBL830925,A,CHEMBL340,Cytochrome P450 3A4,CHEMBL1142043,1,,1,Hepatotoxicity,CYP3A4,2,potent
CHEMBL178474,COC(=O)c1ccc(COc2ccc3cc(C(C(C)N(C)C)n4ccnc4)ccc3c2)cc1,IC50,=,40.0,nM,7.4,,CHEMBL830925,A,CHEMBL340,Cytochrome P450 3A4,CHEMBL1142043,1,,1,Hepatotoxicity,CYP3A4,2,potent
CHEMBL359627,CC(C(c1ccc2cc(OCc3ccc(C#N)cc3)ccc2c1)n1ccnc1)N(C)C,IC50,=,320.0,nM,6.5,,CHEMBL830925,A,CHEMBL340,Cytochrome P450 3A4,CHEMBL1142043,1,,1,Hepatotoxicity,CYP3A4,2,potent
CHEMBL180592,CC(C(c1ccc2cc(OCc3ccc([N+](=O)[O-])cc3)ccc2c1)n1ccnc1)N(C)C,IC50,=,344.0,nM,6.46,,CHEMBL830925,A,CHEMBL340,Cytochrome P450 3A4,CHEMBL1142043,1,,1,Hepatotoxicity,CYP3A4,2,potent
CHEMBL178873,CC(C(c1ccc2cc(OCC(=O)O)ccc2c1)n1ccnc1)N(C)C,IC50,=,2200.0,nM,5.66,,CHEMBL830925,A,CHEMBL340,Cytochrome P450 3A4,CHEMBL1142043,1,,1,Hepatotoxicity,CYP3A4,2,potent
CHEMBL180348,CC(C(c1ccc2cc(OCc3ccc(CC(=O)O)cc3)ccc2c1)n1ccnc1)N(C)C,IC50,=,4.0,nM,8.4,,CHEMBL830925,A,CHEMBL340,Cytochrome P450 3A4,CHEMBL1142043,1,,1,Hepatotoxicity,CYP3A4,2,potent
CHEMBL179550,CC(C(c1ccc2cc(OCc3ccc(OCC(=O)O)cc3)ccc2c1)n1ccnc1)N(C)C,IC50,=,750.0,nM,6.12,,CHEMBL830925,A,CHEMBL340,Cytochrome P450 3A4,CHEMBL1142043,1,,1,Hepatotoxicity,CYP3A4,2,potent
CHEMBL426789,CC(C(c1ccc2cc(OCc3cccc(C(=O)O)c3)ccc2c1)n1ccnc1)N(C)C,IC50,=,3790.0,nM,5.42,,CHEMBL830925,A,CHEMBL340,Cytochrome P450 3A4,CHEMBL1142043,1,,1,Hepatotoxicity,CYP3A4,2,potent
CHEMBL368448,CC(C(c1ccc2cc(OCc3ccc(C(=O)O)cc3)ccc2c1)n1ccnc1)N(C)C,IC50,=,640.0,nM,6.19,,CHEMBL830925,A,CHEMBL340,Cytochrome P450 3A4,CHEMBL1142043,1,,1,Hepatotoxicity,CYP3A4,2,potent
CHEMBL360771,CC(C(c1ccc2cc(OCC(C)(C)C(=O)O)ccc2c1)n1ccnc1)N(C)C,IC50,=,6300.0,nM,5.2,,CHEMBL830925,A,CHEMBL340,Cytochrome P450 3A4,CHEMBL1142043,1,,1,Hepatotoxicity,CYP3A4,2,potent
CHEMBL360148,CC(C(c1ccc2cc(OCc3cccc(C(N)=O)c3)ccc2c1)n1ccnc1)N(C)C,IC50,=,481.0,nM,6.32,,CHEMBL830925,A,CHEMBL340,Cytochrome P450 3A4,CHEMBL1142043,1,,1,Hepatotoxicity,CYP3A4,2,potent
CHEMBL182438,CNC(=O)c1cccc(COc2ccc3cc(C(C(C)N(C)C)n4ccnc4)ccc3c2)c1,IC50,=,397.0,nM,6.4,,CHEMBL830925,A,CHEMBL340,Cytochrome P450 3A4,CHEMBL1142043,1,,1,Hepatotoxicity,CYP3A4,2,potent
